OrderID,CustomerID,OrderVolume,ShipMode,Segment,Category,PaymentTerm,Discount,ExistingPurchaseOrder,FirstCustomerOrder,CashInDate
O-17249,1013,50.12,First Class,Consumer,Office Supplies,45,5,No,No,30-12-2012
O-17250,1029,41.69,Standard Class,Corporate,Technology,30,5,Yes,No,03-12-2012
O-17251,1013,47.56,Standard Class,Consumer,Technology,30,5,Yes,No,04-12-2012
O-17252,1013,158.87,Standard Class,Consumer,Technology,30,5,Yes,No,11-12-2012
O-17253,1010,111.31,Standard Class,Consumer,Furniture,45,5,Yes,No,13-12-2012
O-17254,1012,82.1,Standard Class,Corporate,Technology,30,5,Yes,No,17-12-2012
O-17255,1028,36.72,Standard Class,Consumer,Office Supplies,14,3,Yes,No,30-11-2012
O-17256,1010,37,Same Day,Consumer,Office Supplies,45,5,Yes,No,22-12-2012
O-17257,1013,42.84,Standard Class,Consumer,Office Supplies,45,3,Yes,No,26-12-2012
O-17258,1013,56.3,Standard Class,Consumer,Office Supplies,30,5,Yes,No,11-12-2012
O-17259,1010,43.58,Standard Class,Consumer,Technology,30,3,Yes,No,05-12-2012
O-17260,1007,78.3,Standard Class,Corporate,Office Supplies,45,5,Yes,No,27-12-2012
O-17261,1004,36.63,Standard Class,Consumer,Office Supplies,30,0,Yes,No,28-11-2012
O-17262,1013,43.37,Standard Class,Consumer,Office Supplies,14,3,Yes,No,11-12-2012
O-17263,1013,14.8,Same Day,Consumer,Office Supplies,30,0,Yes,No,16-12-2012
O-17264,1013,13.62,Same Day,Consumer,Office Supplies,30,5,Yes,No,11-12-2012
O-17265,1010,37.62,Standard Class,Consumer,Office Supplies,14,0,No,No,23-12-2012
O-17266,1003,83.16,Standard Class,Corporate,Furniture,45,3,Yes,No,20-12-2012
O-17267,1013,33.3,First Class,Consumer,Office Supplies,14,3,Yes,No,09-12-2012
O-17268,1010,26.45,Standard Class,Consumer,Office Supplies,14,0,Yes,No,08-12-2012
O-17269,1004,33.11,Standard Class,Consumer,Furniture,30,5,Yes,No,18-11-2012
O-17270,1029,22.45,Standard Class,Corporate,Office Supplies,30,5,Yes,No,06-12-2012
O-17272,1010,5.45,Same Day,Consumer,Office Supplies,14,0,Yes,No,08-12-2012
O-17273,1029,14.04,Standard Class,Corporate,Office Supplies,30,0,Yes,No,23-12-2012
O-17275,1016,3.17,First Class,Corporate,Office Supplies,30,5,Yes,No,10-12-2012
O-17276,1031,10.67,Standard Class,Consumer,Office Supplies,45,5,Yes,No,05-12-2012
O-17277,1013,6.09,Standard Class,Consumer,Office Supplies,14,5,Yes,No,02-12-2012
O-17278,1010,3.34,Standard Class,Consumer,Office Supplies,45,3,Yes,No,28-12-2012
O-17289,1022,80.55,First Class,Corporate,Technology,30,3,Yes,No,13-12-2012
O-17298,1021,52.87,First Class,Corporate,Technology,45,5,No,No,24-12-2012
O-17279,1019,2621.32,First Class,Corporate,Furniture,45,5,Yes,No,03-12-2012
O-17280,1012,586.08,First Class,Corporate,Furniture,30,3,Yes,No,17-12-2012
O-17282,1008,747.36,Standard Class,Consumer,Furniture,45,0,Yes,No,14-12-2012
O-17283,1012,256.17,First Class,Corporate,Technology,14,5,Yes,No,02-12-2012
O-17284,1005,427.42,Second Class,Corporate,Office Supplies,30,0,Yes,No,16-12-2012
O-17285,1026,631.89,Standard Class,Corporate,Technology,30,3,Yes,No,14-12-2012
O-17286,1007,225.34,Standard Class,Corporate,Office Supplies,30,5,No,No,30-12-2012
O-17287,1006,207.18,First Class,Consumer,Technology,45,3,Yes,No,06-12-2012
O-17288,1028,118.95,First Class,Consumer,Office Supplies,30,5,Yes,No,01-12-2012
O-17290,1028,200.64,Standard Class,Consumer,Furniture,30,5,Yes,No,26-11-2012
O-17291,1015,87.42,Standard Class,Consumer,Office Supplies,14,5,Yes,No,29-11-2012
O-17292,1020,73.92,Standard Class,Consumer,Office Supplies,45,3,Yes,No,07-12-2012
O-17294,1015,343.77,Second Class,Consumer,Office Supplies,14,5,Yes,No,09-12-2012
O-17295,1020,72.77,Standard Class,Consumer,Office Supplies,45,5,No,No,15-12-2012
O-17296,1008,53.55,First Class,Consumer,Office Supplies,30,0,Yes,No,09-12-2012
O-17299,1015,427.59,Standard Class,Consumer,Technology,30,0,Yes,No,02-12-2012
O-17300,1015,94.65,Second Class,Consumer,Furniture,30,5,Yes,No,04-12-2012
O-17302,1027,34.92,First Class,Consumer,Office Supplies,30,3,Yes,No,14-12-2012
O-17304,1015,55.28,Standard Class,Consumer,Office Supplies,45,5,Yes,No,20-12-2012
O-17305,1015,74.48,Standard Class,Consumer,Technology,45,5,Yes,No,16-12-2012
O-17307,1006,37.11,First Class,Consumer,Technology,14,5,Yes,No,08-11-2012
O-17308,1020,112.05,Standard Class,Consumer,Office Supplies,30,5,Yes,No,02-12-2012
O-17309,1007,43.65,Standard Class,Corporate,Furniture,45,3,Yes,No,17-12-2012
O-17311,1016,70.12,Standard Class,Corporate,Office Supplies,14,5,Yes,No,03-12-2012
O-17312,1031,7.88,First Class,Consumer,Office Supplies,45,3,Yes,No,15-12-2012
O-17313,1011,14.75,Second Class,Corporate,Office Supplies,45,5,Yes,No,27-12-2012
O-17314,1024,21,Standard Class,Corporate,Office Supplies,45,0,Yes,No,26-12-2012
O-17316,1021,8.7,First Class,Corporate,Office Supplies,30,0,Yes,No,24-12-2012
O-17318,1015,43.38,Second Class,Consumer,Office Supplies,45,3,Yes,No,23-12-2012
O-17319,1016,9.73,Second Class,Corporate,Office Supplies,30,0,No,No,18-12-2012
O-17320,1018,16.86,Standard Class,Corporate,Office Supplies,30,5,Yes,No,13-12-2012
O-17321,1003,14.1,Standard Class,Corporate,Office Supplies,30,5,Yes,No,09-12-2012
O-17323,1013,18.2,Standard Class,Consumer,Office Supplies,45,3,No,No,06-01-2013
O-17324,1025,27.36,Standard Class,Corporate,Office Supplies,45,5,Yes,No,29-12-2012
O-17325,1021,8.69,Standard Class,Corporate,Office Supplies,45,5,Yes,No,06-01-2013
O-17326,1022,7.34,First Class,Corporate,Office Supplies,45,5,Yes,No,04-01-2013
O-17340,1030,535.65,Standard Class,Corporate,Office Supplies,14,5,Yes,No,06-12-2012
O-17352,1017,108.66,Standard Class,Corporate,Furniture,45,3,Yes,No,27-12-2012
O-17327,1015,3606.34,Standard Class,Consumer,Office Supplies,45,5,Yes,No,14-12-2012
O-17328,1005,1448.82,First Class,Corporate,Furniture,30,5,Yes,No,30-11-2012
O-17329,1006,489.96,Same Day,Consumer,Office Supplies,45,3,Yes,No,10-12-2012
O-17330,1015,914.28,Standard Class,Consumer,Furniture,14,3,Yes,No,27-11-2012
O-17331,1018,254.16,First Class,Corporate,Technology,14,0,Yes,No,04-12-2012
O-17333,1025,338.4,Standard Class,Corporate,Furniture,45,5,Yes,No,22-12-2012
O-17335,1004,197.72,First Class,Consumer,Office Supplies,45,5,Yes,No,01-12-2012
O-17336,1007,379.81,Standard Class,Corporate,Office Supplies,45,5,Yes,No,20-12-2012
O-17337,1025,179.39,Second Class,Corporate,Technology,30,5,Yes,No,07-12-2012
O-17338,1006,208.27,First Class,Consumer,Technology,45,3,No,No,15-12-2012
O-17341,1031,98.35,Same Day,Consumer,Office Supplies,14,5,Yes,No,26-11-2012
O-17342,1006,129.7,First Class,Consumer,Office Supplies,30,5,Yes,No,04-12-2012
O-17343,1031,259.7,Standard Class,Consumer,Furniture,45,5,Yes,No,30-11-2012
O-17344,1006,119.94,Same Day,Consumer,Office Supplies,30,5,Yes,No,06-12-2012
O-17345,1007,148.39,Standard Class,Corporate,Office Supplies,45,5,Yes,No,29-12-2012
O-17346,1029,186.71,Standard Class,Corporate,Technology,14,5,Yes,No,26-11-2012
O-17347,1008,146.88,Standard Class,Consumer,Technology,45,3,Yes,No,14-12-2012
O-17348,1026,240.3,Standard Class,Corporate,Office Supplies,45,3,Yes,No,27-12-2012
O-17350,1010,105.95,Standard Class,Consumer,Office Supplies,30,0,No,No,30-12-2012
O-17351,1027,91.51,Same Day,Consumer,Technology,45,3,Yes,No,12-12-2012
O-17353,1007,147.66,Second Class,Corporate,Office Supplies,45,5,Yes,No,01-01-2013
O-17354,1013,151.52,Standard Class,Consumer,Office Supplies,30,0,Yes,No,26-12-2012
O-17355,1029,99.3,Standard Class,Corporate,Office Supplies,30,5,Yes,No,14-12-2012
O-17356,1025,32.21,First Class,Corporate,Furniture,14,3,Yes,No,13-12-2012
O-17357,1013,39.4,First Class,Consumer,Office Supplies,45,5,Yes,No,27-12-2012
O-17358,1025,114.8,Standard Class,Corporate,Office Supplies,45,0,Yes,No,03-01-2013
O-17359,1006,44.21,Same Day,Consumer,Office Supplies,45,3,Yes,No,10-12-2012
O-17360,1018,199.08,First Class,Corporate,Office Supplies,14,0,Yes,No,14-12-2012
O-17361,1027,21.88,Same Day,Consumer,Office Supplies,45,5,Yes,No,14-12-2012
O-17362,1010,68.32,Standard Class,Consumer,Office Supplies,14,3,Yes,No,12-12-2012
O-17365,1015,92.2,Standard Class,Consumer,Furniture,14,5,Yes,No,26-11-2012
O-17366,1015,97.56,Standard Class,Consumer,Furniture,30,5,Yes,No,02-12-2012
O-17367,1015,114.03,First Class,Consumer,Office Supplies,30,0,Yes,No,18-12-2012
O-17369,1015,62.46,Standard Class,Consumer,Office Supplies,30,3,Yes,No,12-12-2012
O-17370,1007,30.38,Standard Class,Corporate,Office Supplies,30,5,Yes,No,21-12-2012
O-17371,1031,42.95,Standard Class,Consumer,Technology,45,3,No,No,07-12-2012
O-17372,1015,30.24,Standard Class,Consumer,Office Supplies,14,0,Yes,No,09-12-2012
O-17373,1015,46.88,Standard Class,Consumer,Office Supplies,45,5,Yes,No,13-12-2012
O-17374,1028,30.48,Standard Class,Consumer,Office Supplies,30,3,Yes,No,10-12-2012
O-17375,1029,36.13,Standard Class,Corporate,Furniture,45,5,Yes,No,13-12-2012
O-17376,1029,35.97,Standard Class,Corporate,Office Supplies,45,0,Yes,No,01-01-2013
O-17377,1025,50.82,Standard Class,Corporate,Office Supplies,45,5,Yes,No,29-12-2012
O-17378,1025,53.76,Standard Class,Corporate,Office Supplies,14,0,Yes,No,19-12-2012
O-17379,1024,23.71,Standard Class,Corporate,Office Supplies,14,0,Yes,No,14-12-2012
O-17381,1013,51.1,Standard Class,Consumer,Office Supplies,30,5,No,No,29-12-2012
O-17382,1018,13.38,Standard Class,Corporate,Office Supplies,14,3,Yes,No,06-12-2012
O-17383,1012,19.76,Second Class,Corporate,Office Supplies,30,0,Yes,No,01-01-2013
O-17384,1012,18.04,Standard Class,Corporate,Office Supplies,45,5,Yes,No,28-12-2012
O-17386,1008,162.69,First Class,Consumer,Technology,30,5,Yes,No,24-11-2012
O-17387,1004,13.52,Standard Class,Consumer,Office Supplies,30,0,Yes,No,04-12-2012
O-17388,1012,3.84,Second Class,Corporate,Office Supplies,14,0,Yes,No,16-12-2012
O-17389,1012,19.26,Second Class,Corporate,Office Supplies,30,5,Yes,No,20-12-2012
O-17390,1010,6.41,Standard Class,Consumer,Office Supplies,14,0,Yes,No,15-12-2012
O-17391,1018,3.99,Standard Class,Corporate,Office Supplies,30,5,Yes,No,09-12-2012
O-17413,1023,133.2,Second Class,Consumer,Office Supplies,14,0,No,No,15-12-2012
O-17392,1029,523.8,Same Day,Corporate,Technology,30,5,Yes,No,04-12-2012
O-17395,1024,286.85,Same Day,Corporate,Technology,14,5,Yes,No,05-12-2012
O-17396,1031,1038.84,Standard Class,Consumer,Furniture,14,5,Yes,No,09-11-2012
O-17397,1008,343.83,First Class,Consumer,Furniture,30,5,Yes,No,21-11-2012
O-17398,1012,467.32,Second Class,Corporate,Furniture,14,3,Yes,No,08-12-2012
O-17399,1015,343.83,First Class,Consumer,Furniture,30,3,Yes,No,10-12-2012
O-17400,1015,459.92,Standard Class,Consumer,Furniture,30,5,Yes,No,30-11-2012
O-17401,1031,512.5,Standard Class,Consumer,Furniture,45,5,Yes,No,04-12-2012
O-17402,1018,282.6,Standard Class,Corporate,Office Supplies,14,5,No,No,17-12-2012
O-17403,1024,197.64,Same Day,Corporate,Office Supplies,45,3,Yes,No,06-01-2013
O-17404,1008,300.02,Standard Class,Consumer,Technology,45,0,Yes,No,03-12-2012
O-17405,1031,117.49,Standard Class,Consumer,Office Supplies,14,3,Yes,No,19-11-2012
O-17406,1008,164.7,Standard Class,Consumer,Office Supplies,45,0,No,No,23-12-2012
O-17407,1015,84.23,First Class,Consumer,Furniture,45,5,Yes,No,09-12-2012
O-17408,1008,140.1,Second Class,Consumer,Office Supplies,45,3,Yes,No,16-12-2012
O-17410,1029,30.56,Same Day,Corporate,Office Supplies,14,3,Yes,No,07-12-2012
O-17411,1020,80.28,Second Class,Consumer,Office Supplies,30,3,Yes,No,04-12-2012
O-17412,1015,47.88,Standard Class,Consumer,Office Supplies,14,3,Yes,No,04-12-2012
O-17414,1014,83.07,Standard Class,Corporate,Office Supplies,14,5,Yes,No,06-12-2012
O-17415,1022,48.78,Standard Class,Corporate,Furniture,30,3,Yes,No,16-12-2012
O-17416,1030,151.04,First Class,Corporate,Furniture,45,5,No,No,17-12-2012
O-17417,1004,96.96,Standard Class,Consumer,Furniture,45,5,Yes,No,28-11-2012
O-17418,1028,60.54,Second Class,Consumer,Office Supplies,45,3,Yes,No,16-12-2012
O-17419,1022,65.76,Standard Class,Corporate,Office Supplies,14,5,Yes,No,14-12-2012
O-17420,1025,44.1,Standard Class,Corporate,Office Supplies,14,5,Yes,No,17-12-2012
O-17421,1022,28.41,Standard Class,Corporate,Office Supplies,45,3,Yes,No,06-01-2013
O-17423,1022,11.43,Standard Class,Corporate,Office Supplies,45,5,Yes,No,30-12-2012
O-17424,1027,5.58,Second Class,Consumer,Office Supplies,30,0,Yes,No,12-12-2012
O-17425,1031,11.95,Standard Class,Consumer,Office Supplies,45,3,No,No,17-12-2012
O-17426,1010,6.79,Second Class,Consumer,Office Supplies,14,0,Yes,No,14-12-2012
O-17427,1016,4.95,Standard Class,Corporate,Technology,14,3,No,No,29-11-2012
O-17429,1005,1212.85,Standard Class,Corporate,Technology,30,0,Yes,No,11-12-2012
O-17430,1024,525.04,Standard Class,Corporate,Technology,30,5,Yes,No,09-12-2012
O-17431,1024,437.94,Standard Class,Corporate,Technology,14,0,Yes,No,14-12-2012
O-17432,1015,267.36,First Class,Consumer,Furniture,30,5,Yes,No,08-12-2012
O-17433,1028,375.9,First Class,Consumer,Office Supplies,45,3,Yes,No,17-12-2012
O-17434,1015,356.13,First Class,Consumer,Office Supplies,14,5,No,No,13-12-2012
O-17436,1028,200.2,First Class,Consumer,Technology,30,5,No,No,04-12-2012
O-17438,1010,423.24,Standard Class,Consumer,Office Supplies,30,5,Yes,No,21-12-2012
O-17439,1018,182.61,Standard Class,Corporate,Furniture,30,0,Yes,No,17-12-2012
O-17440,1005,89.97,Standard Class,Corporate,Technology,45,3,Yes,No,18-12-2012
O-17441,1014,195.93,Standard Class,Corporate,Furniture,30,5,Yes,No,07-12-2012
O-17442,1010,159.4,Standard Class,Consumer,Office Supplies,45,5,Yes,No,26-12-2012
O-17443,1019,344.7,Standard Class,Corporate,Technology,30,3,Yes,No,03-12-2012
O-17444,1014,146.79,Standard Class,Corporate,Technology,45,0,No,No,27-12-2012
O-17446,1004,109.76,Standard Class,Consumer,Furniture,30,3,Yes,No,25-11-2012
O-17447,1028,147.9,Standard Class,Consumer,Technology,14,3,Yes,No,24-11-2012
O-17448,1003,84.9,Standard Class,Corporate,Office Supplies,45,3,Yes,No,26-12-2012
O-17450,1026,105.72,First Class,Corporate,Office Supplies,45,3,Yes,No,03-01-2013
O-17451,1026,120.06,Standard Class,Corporate,Office Supplies,45,3,No,No,10-01-2013
O-17452,1026,72.27,Standard Class,Corporate,Office Supplies,14,3,Yes,No,16-12-2012
O-17454,1013,63.9,Standard Class,Consumer,Office Supplies,45,5,Yes,No,29-12-2012
O-17455,1005,42.6,Standard Class,Corporate,Furniture,30,5,Yes,No,03-12-2012
O-17456,1028,61.47,Standard Class,Consumer,Office Supplies,45,5,Yes,No,22-12-2012
O-17457,1014,14.52,Standard Class,Corporate,Office Supplies,45,3,Yes,No,01-01-2013
O-17458,1011,29.37,Standard Class,Corporate,Office Supplies,30,5,Yes,No,16-12-2012
O-17459,1010,19.24,Standard Class,Consumer,Office Supplies,14,0,No,No,24-12-2012
O-17460,1010,25.88,Standard Class,Consumer,Office Supplies,45,5,Yes,No,28-12-2012
O-17461,1010,22.68,Standard Class,Consumer,Office Supplies,30,5,Yes,No,18-12-2012
O-17463,1013,23.82,Standard Class,Consumer,Office Supplies,30,5,Yes,No,23-12-2012
O-17464,1019,4643.8,Same Day,Corporate,Technology,45,3,Yes,No,02-12-2012
O-17465,1013,1003.35,First Class,Consumer,Technology,45,5,Yes,No,20-12-2012
O-17466,1027,680.28,First Class,Consumer,Technology,30,3,Yes,No,24-11-2012
O-17467,1018,396.84,First Class,Corporate,Office Supplies,14,5,Yes,No,09-12-2012
O-17469,1019,577.76,Same Day,Corporate,Furniture,45,0,Yes,No,19-12-2012
O-17471,1027,345.96,First Class,Consumer,Technology,45,3,Yes,No,14-12-2012
O-17472,1010,985.25,Standard Class,Consumer,Furniture,14,5,Yes,No,26-11-2012
O-17473,1010,191.5,First Class,Consumer,Technology,30,5,Yes,No,08-12-2012
O-17474,1005,549.98,Same Day,Corporate,Technology,30,5,Yes,No,05-12-2012
O-17476,1004,301.96,Standard Class,Consumer,Furniture,45,3,Yes,No,30-11-2012
O-17477,1010,89.92,First Class,Consumer,Office Supplies,30,3,Yes,No,15-12-2012
O-17479,1010,489.12,Standard Class,Consumer,Furniture,30,3,Yes,No,17-12-2012
O-17481,1028,365.54,Standard Class,Consumer,Technology,14,0,Yes,No,01-12-2012
O-17482,1026,612.36,Standard Class,Corporate,Technology,14,5,Yes,No,02-12-2012
O-17483,1028,138.75,Second Class,Consumer,Office Supplies,45,0,Yes,No,25-12-2012
O-17484,1010,64.44,First Class,Consumer,Office Supplies,14,5,Yes,No,09-12-2012
O-17485,1011,67.15,Same Day,Corporate,Office Supplies,14,5,Yes,No,07-12-2012
O-17486,1013,198.2,Standard Class,Consumer,Furniture,14,0,No,No,13-12-2012
O-17487,1006,172.98,Standard Class,Consumer,Technology,14,5,Yes,No,25-11-2012
O-17488,1031,27.2,First Class,Consumer,Office Supplies,45,5,Yes,No,09-12-2012
O-17490,1028,316.04,Standard Class,Consumer,Office Supplies,14,0,Yes,No,30-11-2012
O-17491,1027,26.43,First Class,Consumer,Office Supplies,45,5,Yes,No,18-12-2012
O-17492,1010,100.44,Standard Class,Consumer,Furniture,30,5,Yes,No,11-12-2012
O-17493,1006,34.8,Second Class,Consumer,Office Supplies,14,5,Yes,No,21-11-2012
O-17494,1028,81.03,Standard Class,Consumer,Technology,30,0,No,No,11-12-2012
O-17495,1007,96.18,Standard Class,Corporate,Office Supplies,45,5,Yes,No,31-12-2012
O-17496,1010,20.81,Second Class,Consumer,Office Supplies,14,3,Yes,No,13-12-2012
O-17497,1028,38.64,Standard Class,Consumer,Office Supplies,30,5,Yes,No,17-12-2012
O-17499,1003,26.52,Standard Class,Corporate,Office Supplies,30,5,Yes,No,19-12-2012
O-17501,1020,11.25,Standard Class,Consumer,Office Supplies,45,3,Yes,No,14-12-2012
O-17502,1010,11.08,Standard Class,Consumer,Office Supplies,45,5,Yes,No,29-12-2012
O-17503,1006,5.7,Standard Class,Consumer,Office Supplies,45,3,Yes,No,23-12-2012
O-17504,1016,11.82,Same Day,Corporate,Furniture,30,5,Yes,No,07-12-2012
O-17505,1026,655.78,Standard Class,Corporate,Furniture,45,0,Yes,No,28-12-2012
O-17506,1031,387.14,Standard Class,Consumer,Office Supplies,30,3,Yes,No,04-12-2012
O-17507,1007,304.92,Standard Class,Corporate,Technology,14,5,Yes,No,04-12-2012
O-17508,1031,715.2,Second Class,Consumer,Furniture,14,5,No,No,26-11-2012
O-17510,1019,190.72,Second Class,Corporate,Furniture,14,0,Yes,No,29-11-2012
O-17511,1006,598.32,Standard Class,Consumer,Furniture,30,3,Yes,No,09-12-2012
O-17512,1007,309.84,Standard Class,Corporate,Office Supplies,30,0,Yes,No,25-12-2012
O-17514,1022,136.14,Second Class,Corporate,Furniture,30,3,Yes,No,19-12-2012
O-17515,1007,159.12,Standard Class,Corporate,Furniture,30,5,Yes,No,11-12-2012
O-17516,1021,100.26,Second Class,Corporate,Office Supplies,30,5,Yes,No,01-01-2013
O-17517,1005,207,Standard Class,Corporate,Furniture,30,3,Yes,No,17-12-2012
O-17519,1030,78.12,Standard Class,Corporate,Office Supplies,30,5,Yes,No,24-12-2012
O-17520,1025,70.56,Standard Class,Corporate,Office Supplies,45,5,Yes,No,04-01-2013
O-17522,1013,97.24,Standard Class,Consumer,Technology,45,3,Yes,No,18-12-2012
O-17523,1006,103.08,Standard Class,Consumer,Office Supplies,30,5,Yes,No,03-12-2012
O-17524,1003,68.67,Second Class,Corporate,Office Supplies,14,0,No,No,22-12-2012
O-17525,1010,39.48,Standard Class,Consumer,Office Supplies,14,3,No,No,27-12-2012
O-17526,1021,26.46,Second Class,Corporate,Office Supplies,30,5,Yes,No,22-12-2012
O-17528,1027,18.36,Standard Class,Consumer,Office Supplies,30,0,Yes,No,15-12-2012
O-17529,1013,16.34,First Class,Consumer,Office Supplies,14,5,Yes,No,18-12-2012
O-17530,1005,10.74,Same Day,Corporate,Office Supplies,30,5,Yes,No,17-12-2012
O-17533,1004,19.82,Standard Class,Consumer,Office Supplies,30,0,No,No,17-12-2012
O-17534,1006,13.26,Standard Class,Consumer,Office Supplies,14,5,Yes,No,24-11-2012
O-17535,1004,4.4,First Class,Consumer,Office Supplies,30,5,Yes,No,23-11-2012
O-17537,1005,371.97,Second Class,Corporate,Technology,30,5,Yes,No,02-12-2012
O-17539,1008,339.15,Standard Class,Consumer,Office Supplies,30,3,Yes,No,17-12-2012
O-17542,1015,823.58,Standard Class,Consumer,Furniture,30,3,Yes,No,17-12-2012
O-17543,1027,186.84,Second Class,Consumer,Technology,45,0,Yes,No,22-12-2012
O-17544,1007,272.7,Standard Class,Corporate,Office Supplies,14,3,Yes,No,15-12-2012
O-17546,1012,158.4,Standard Class,Corporate,Office Supplies,14,0,No,No,24-12-2012
O-17547,1020,163.62,Standard Class,Consumer,Office Supplies,14,3,Yes,No,28-11-2012
O-17550,1003,217.51,Standard Class,Corporate,Office Supplies,30,3,Yes,No,20-12-2012
O-17552,1013,77.04,Standard Class,Consumer,Technology,30,5,Yes,No,13-12-2012
O-17553,1015,30.73,Standard Class,Consumer,Office Supplies,45,5,Yes,No,24-12-2012
O-17555,1027,32.28,Second Class,Consumer,Office Supplies,14,0,Yes,No,05-12-2012
O-17556,1005,26.18,Second Class,Corporate,Office Supplies,14,5,No,No,12-12-2012
O-17557,1026,44.58,Standard Class,Corporate,Office Supplies,14,0,No,No,05-01-2013
O-17560,1011,7.3,Second Class,Corporate,Office Supplies,45,5,Yes,No,27-12-2012
O-17561,1015,10.68,Standard Class,Consumer,Office Supplies,14,3,Yes,No,17-12-2012
