Cust_id,Qtr1_Bal,Qtr2_Bal,Qtr3_Bal,Qtr4_Bal,Perc_inc_q4_q1,Wallet_trx,Age,Gender,Area
C1898,6,17,25,9,0.52,52,18,Male,West
C7497,6,17,23,9,0.52,52,19,Female,South
C6549,15,35,33,23,0.52,52,30,Female,South
C5534,14,33,32,21,0.52,52,25,Male,West
C10543,4,13,15,6,0.52,52,26,Male,South
C5983,11,27,30,17,0.52,52,24,Female,East
C10853,11,27,32,17,0.52,52,30,Female,West
C1292,6,17,24,9,0.52,52,19,Female,North
C7351,4,13,31,6,0.52,52,27,Female,North
C5231,14,33,21,21,0.52,52,25,Female,North
C5507,10,25,34,15,0.52,52,26,Female,West
C11096,14,33,26,21,0.52,52,30,Female,North
C3549,2,9,13,3,0.52,52,20,Female,East
C1836,10,25,17,15,0.52,52,30,Male,West
C5140,10,25,23,15,0.52,52,30,Male,East
C2017,3,11,27,5,0.52,52,19,Male,West
C1442,2,9,16,3,0.53,53,24,Female,North
C4215,12,29,13,18,0.53,53,30,Male,West
C8434,11,27,31,17,0.53,53,25,Male,West
C9367,3,11,19,5,0.53,53,29,Male,West
C4969,3,11,33,5,0.53,53,24,Male,West
C5668,8,21,18,12,0.53,53,28,Female,West
C2356,11,27,21,17,0.53,53,23,Male,North
C5991,3,11,24,5,0.53,53,18,Male,East
C5313,4,13,19,6,0.53,53,24,Female,West
C10833,12,29,26,18,0.53,53,21,Male,South
C1798,14,33,17,21,0.53,53,21,Female,West
C1333,13,31,17,20,0.53,53,26,Male,West
C6658,6,17,25,9,0.53,53,23,Male,West
C9220,10,25,21,15,0.53,53,23,Female,South
C2911,11,27,15,17,0.53,53,30,Female,North
C3159,11,27,21,17,0.53,53,18,Female,South
C9832,10,25,25,15,0.53,53,26,Male,North
C2676,2,9,39,3,0.53,53,30,Female,West
C2849,14,33,34,21,0.53,53,22,Male,North
C8481,1,7,27,2,0.53,53,19,Male,North
C10892,5,15,23,8,0.53,53,28,Female,West
C10159,6,17,20,9,0.53,53,30,Female,North
C1340,11,27,27,17,0.53,53,30,Male,South
C6405,12,29,23,18,0.53,53,27,Female,West
C9609,8,21,16,12,0.53,53,22,Female,West
C9649,8,21,21,12,0.53,53,22,Female,South
C10049,9,23,13,14,0.53,53,30,Female,North
C1305,1,7,19,2,0.53,53,24,Male,East
C2602,15,35,17,23,0.53,53,22,Male,West
C4887,13,31,32,20,0.53,53,26,Male,North
C5832,6,17,17,9,0.53,53,30,Male,West
C5575,2,9,22,3,0.53,53,28,Male,East
C4550,11,27,22,17,0.53,53,26,Male,West
C6313,14,33,20,21,0.53,53,26,Female,West
C1165,1,7,15,2,0.53,53,24,Male,North
C1210,15,35,30,23,0.53,53,26,Male,West
C4632,11,27,28,17,0.53,53,20,Female,South
C6512,2,9,12,3,0.53,53,18,Female,South
C6139,2,9,22,3,0.53,53,23,Male,East
C5161,9,23,26,14,0.53,53,22,Female,West
C6646,7,19,28,11,0.53,53,24,Female,South
C10712,9,23,22,14,0.53,53,30,Male,West
C1600,12,29,24,18,0.53,53,22,Male,North
C2033,6,17,18,9,0.53,53,18,Female,North
C9684,13,31,28,20,0.53,53,26,Female,North
C10697,12,29,16,18,0.53,53,22,Male,East
C9727,3,11,25,5,0.53,53,20,Female,West
C3241,10,25,32,15,0.53,53,18,Male,North
C8794,7,19,29,11,0.53,53,27,Male,South
C8558,14,33,31,21,0.53,53,29,Female,South
C4285,4,13,20,6,0.53,53,25,Female,East
C1429,8,21,29,12,0.53,53,28,Male,West
C6417,2,9,19,3,0.53,53,26,Male,West
C7217,14,33,21,21,0.53,53,28,Male,West
C3667,12,29,12,18,0.53,53,22,Male,North
C2385,12,29,25,18,0.53,53,30,Female,West
C3071,5,15,22,8,0.53,53,28,Female,North
C3835,13,31,18,20,0.53,53,20,Female,South
C10404,3,11,24,5,0.53,53,26,Female,North
C5780,1,7,24,2,0.53,53,24,Male,West
C7758,7,19,27,11,0.53,53,29,Female,South
C8441,13,31,19,20,0.53,53,20,Male,West
C9439,5,15,19,8,0.53,53,28,Male,North
C10669,13,31,24,20,0.53,53,29,Female,South
C2020,5,15,30,8,0.53,53,28,Male,East
C9731,14,33,19,21,0.53,53,18,Female,West
C10106,12,29,25,18,0.53,53,24,Male,West
C2696,4,13,31,6,0.53,53,18,Male,South
C7601,15,35,26,23,0.53,53,28,Female,West
C3342,1,7,34,2,0.53,53,21,Male,North
C8637,2,9,23,3,0.53,53,21,Female,South
C6980,8,21,21,12,0.53,53,24,Male,West
C10682,14,33,28,21,0.53,53,18,Male,West
C10439,12,29,21,18,0.53,53,30,Female,North
C5212,10,25,16,15,0.53,53,23,Male,West
C5339,2,9,20,3,0.53,53,19,Male,South
C5375,7,19,37,11,0.53,53,19,Male,South
C9246,9,23,18,14,0.53,53,22,Female,North
C2415,14,33,19,21,0.53,53,23,Female,West
C10174,5,15,18,8,0.53,53,30,Male,West
C10553,13,31,12,20,0.53,53,18,Female,West
C4258,8,21,14,12,0.53,53,18,Male,North
C5286,3,11,21,5,0.53,53,23,Male,West
C6704,13,31,30,20,0.53,53,18,Female,West
C3545,15,35,18,23,0.53,53,18,Male,North
C10660,5,15,28,8,0.53,53,26,Female,North
C2206,12,29,24,18,0.53,53,29,Male,North
C3169,2,9,15,3,0.53,53,24,Male,West
C8551,9,23,29,14,0.53,53,26,Female,West
C10944,4,13,32,6,0.53,53,18,Male,North
C8570,3,11,18,5,0.53,53,20,Female,South
C1227,12,29,18,18,0.53,53,18,Male,North
C8976,6,17,29,9,0.53,53,24,Female,North
C9604,7,19,34,11,0.53,53,25,Female,North
C6058,12,29,21,18,0.53,53,28,Female,West
C11001,14,33,22,21,0.53,53,28,Female,West
C1508,6,17,15,9,0.53,53,27,Female,East
C6014,1,7,23,2,0.53,53,24,Male,East
C6206,11,27,23,17,0.53,53,20,Female,West
C7335,13,31,12,20,0.53,53,21,Male,North
C8773,9,23,32,14,0.53,53,27,Male,West
C1151,2,9,27,3,0.53,53,29,Female,North
C1510,14,33,22,21,0.53,53,29,Female,West
C1965,9,23,11,14,0.53,53,24,Male,South
C4232,6,17,28,9,0.53,53,28,Female,North
C10749,3,11,32,5,0.53,53,26,Female,East
C6781,9,23,21,14,0.53,53,29,Female,West
C9109,2,9,16,3,0.53,53,21,Female,North
C9495,9,23,26,14,0.53,53,26,Female,East
C6188,10,25,31,15,0.54,54,21,Female,West
C2425,12,29,13,18,0.54,54,21,Female,South
C9700,2,9,27,3,0.54,54,29,Female,North
C10081,5,15,15,8,0.54,54,23,Female,West
C6360,3,11,26,5,0.54,54,27,Female,West
C10533,2,9,21,3,0.54,54,23,Male,South
C7152,7,19,28,11,0.54,54,26,Female,South
C7495,14,33,17,22,0.54,54,21,Male,West
C8329,3,11,32,5,0.54,54,21,Female,West
C3226,9,23,12,14,0.54,54,24,Male,West
C8960,3,11,15,5,0.54,54,19,Male,North
C10144,12,29,23,18,0.54,54,27,Male,South
C6347,6,17,14,9,0.54,54,21,Female,North
C7446,8,21,27,12,0.54,54,21,Female,West
C1155,7,19,30,11,0.54,54,22,Female,South
C4719,11,27,21,17,0.54,54,24,Female,North
C7583,15,35,15,23,0.54,54,25,Female,South
C9594,13,31,25,20,0.54,54,27,Male,North
C3985,7,19,19,11,0.54,54,28,Female,South
C4017,7,19,21,11,0.54,54,27,Female,West
C5103,15,35,21,23,0.54,54,30,Male,South
C5754,8,21,23,12,0.54,54,23,Male,West
C5845,6,17,16,9,0.54,54,19,Male,North
C2358,11,27,23,17,0.54,54,29,Male,South
C8343,7,19,12,11,0.54,54,30,Female,West
C9674,7,19,16,11,0.54,54,23,Male,South
C9839,6,17,16,9,0.54,54,27,Male,North
C5208,2,9,22,3,0.54,54,18,Male,East
C7815,13,31,27,20,0.54,54,30,Male,West
C3685,15,35,28,23,0.54,54,24,Male,North
C1968,11,27,25,17,0.54,54,22,Female,West
C5723,5,15,21,8,0.54,54,19,Female,South
C6442,4,13,21,6,0.54,54,28,Female,West
C8486,10,25,24,15,0.54,54,29,Female,North
C5070,12,29,19,18,0.54,54,21,Male,West
C5838,11,27,25,17,0.54,54,21,Male,South
C6320,10,25,32,15,0.54,54,28,Male,North
C10581,1,7,14,2,0.54,54,29,Female,West
C5629,10,25,20,15,0.54,54,20,Male,West
C2281,7,19,33,11,0.54,54,28,Male,South
C9233,2,9,29,3,0.54,54,28,Male,West
C1385,11,27,21,17,0.54,54,18,Female,North
C3915,12,29,26,18,0.54,54,19,Female,West
C5115,3,11,31,5,0.54,54,19,Female,West
C7420,15,35,20,23,0.54,54,20,Female,West
C9904,11,27,29,17,0.54,54,25,Female,West
C8236,13,31,29,20,0.54,54,25,Female,North
C1249,3,11,24,5,0.54,54,28,Male,North
C9891,13,31,31,20,0.54,54,23,Male,North
C3744,5,15,18,8,0.54,54,18,Female,East
C9455,10,25,15,15,0.54,54,26,Male,East
C10345,7,19,15,11,0.54,54,22,Male,West
C10959,11,27,34,17,0.54,54,28,Male,South
C5959,7,19,28,11,0.54,54,23,Male,South
C9376,1,7,18,2,0.54,54,21,Male,East
C2269,13,31,32,20,0.54,54,22,Female,West
C5788,5,15,23,8,0.54,54,22,Male,North
C5409,9,23,28,14,0.54,54,22,Female,South
C7663,1,7,35,2,0.54,54,19,Male,East
C9177,1,7,19,2,0.54,54,27,Male,West
C1955,14,33,15,22,0.54,54,20,Male,West
C2284,6,17,17,9,0.54,54,23,Male,North
C6868,7,19,19,11,0.54,54,19,Male,West
C7565,11,27,30,17,0.54,54,22,Male,South
C7103,13,31,16,20,0.54,54,25,Female,South
C5819,12,29,29,18,0.54,54,30,Male,North
C1331,12,29,31,18,0.54,54,29,Male,West
C5211,6,17,26,9,0.54,54,27,Male,South
C9089,14,33,29,22,0.54,54,26,Male,West
C10369,4,13,18,6,0.54,54,26,Male,North
C1587,13,31,20,20,0.54,54,27,Male,West
C3251,11,27,19,17,0.54,54,30,Female,South
C4771,7,19,28,11,0.54,54,18,Male,East
C6972,3,11,27,5,0.54,54,24,Female,West
C11025,8,21,29,12,0.54,54,19,Male,South
C1097,14,33,21,22,0.54,54,29,Male,West
C2712,11,27,20,17,0.54,54,28,Female,East
C10780,2,9,16,3,0.54,54,29,Male,West
C2651,1,7,30,2,0.54,54,18,Male,South
C5623,10,25,19,15,0.54,54,30,Male,West
C8616,13,31,31,20,0.54,54,28,Female,North
C2899,2,9,35,3,0.54,54,27,Female,West
C6780,5,15,22,8,0.54,54,25,Male,South
C8228,3,11,19,5,0.54,54,25,Male,East
C1736,15,35,23,23,0.54,54,24,Male,West
C5444,11,27,38,17,0.54,54,20,Male,South
C9106,6,17,14,9,0.54,54,28,Male,West
C6671,15,35,16,23,0.54,54,19,Female,South
C6675,4,13,31,6,0.54,54,21,Male,East
C4356,7,19,27,11,0.54,54,20,Male,West
C3760,5,15,20,8,0.54,54,30,Male,North
C5815,15,35,23,23,0.54,54,24,Female,West
C5255,14,33,17,22,0.54,54,28,Male,North
C8837,1,7,18,2,0.54,54,30,Male,West
C10612,7,19,14,11,0.54,54,27,Female,East
C10879,4,13,21,6,0.54,54,20,Male,East
C10166,7,19,21,11,0.54,54,29,Male,East
C9584,3,11,19,5,0.54,54,25,Male,West
C4933,1,7,29,2,0.54,54,27,Female,South
C5893,1,7,26,2,0.54,54,24,Male,West
C7834,7,19,14,11,0.54,54,27,Male,West
C8768,13,31,19,20,0.54,54,20,Male,West
C1319,12,29,22,18,0.54,54,19,Male,South
C2618,4,13,17,6,0.54,54,18,Female,West
C7163,4,13,27,6,0.54,54,18,Female,West
C1390,7,19,13,11,0.55,55,27,Male,South
C2223,12,29,17,19,0.55,55,21,Male,West
C2582,10,25,18,16,0.55,55,26,Female,South
C10039,4,13,23,6,0.55,55,29,Female,South
C6641,9,23,15,14,0.55,55,23,Male,South
C1368,10,25,20,16,0.55,55,18,Male,South
C1937,7,19,39,11,0.55,55,21,Female,West
C9764,8,21,33,12,0.55,55,20,Male,West
C1549,14,33,23,22,0.55,55,18,Female,North
C3194,14,33,17,22,0.55,55,24,Female,North
C10474,15,35,11,23,0.55,55,25,Male,North
C1228,8,21,19,12,0.55,55,24,Female,East
C9614,10,25,22,16,0.55,55,22,Male,West
C6683,7,19,10,11,0.55,55,29,Female,North
C1864,12,29,28,19,0.55,55,24,Female,West
C3101,12,29,14,19,0.55,55,29,Female,South
C3520,9,23,18,14,0.55,55,20,Female,South
C4949,5,15,30,8,0.55,55,24,Female,East
C3968,2,9,30,3,0.55,55,30,Male,West
C8103,4,13,20,6,0.55,55,18,Male,South
C8179,1,7,23,2,0.55,55,27,Male,East
C8666,1,7,11,2,0.55,55,19,Female,East
C5317,4,13,23,6,0.55,55,28,Male,West
C2749,8,21,25,12,0.55,55,20,Female,West
C4247,15,35,29,23,0.55,55,20,Male,North
C4856,3,11,11,5,0.55,55,22,Male,South
C7244,10,25,22,16,0.55,55,23,Male,North
C8330,7,19,25,11,0.55,55,30,Male,South
C8306,5,15,28,8,0.55,55,23,Male,West
C9519,6,17,22,9,0.55,55,27,Female,North
C2761,6,17,26,9,0.55,55,30,Male,West
C5014,4,13,16,6,0.55,55,23,Female,North
C1424,6,17,38,9,0.55,55,22,Male,East
C1753,11,27,16,17,0.55,55,26,Female,East
C2028,6,17,18,9,0.55,55,29,Male,East
C6053,6,17,29,9,0.55,55,27,Male,East
C4717,6,17,19,9,0.55,55,18,Female,West
C6370,3,11,30,5,0.55,55,19,Female,North
C4468,2,9,13,3,0.55,55,18,Male,West
C6447,12,29,22,19,0.55,55,20,Male,West
C8134,12,29,13,19,0.55,55,23,Female,West
C1274,4,13,28,6,0.55,55,22,Male,South
C4060,7,19,29,11,0.55,55,30,Male,North
C7014,13,31,32,20,0.55,55,21,Female,South
C1059,13,31,15,20,0.55,55,19,Female,North
C7703,6,17,20,9,0.55,55,20,Male,West
C9736,3,11,22,5,0.55,55,24,Male,South
C2233,4,13,28,6,0.55,55,25,Female,North
C8732,13,31,22,20,0.55,55,25,Male,West
C4755,8,21,35,12,0.55,55,20,Male,South
C4799,7,19,33,11,0.55,55,22,Male,North
C5961,6,17,30,9,0.55,55,19,Male,North
C6186,6,17,28,9,0.55,55,19,Male,North
C6804,13,31,19,20,0.55,55,21,Male,West
C7882,6,17,39,9,0.55,55,25,Female,West
C1198,5,15,23,8,0.55,55,28,Male,East
C7679,10,25,33,16,0.55,55,20,Male,West
C2374,1,7,14,2,0.55,55,21,Female,South
C1912,7,19,20,11,0.55,55,21,Female,North
C1110,11,27,33,17,0.55,55,30,Female,East
C2234,4,13,20,6,0.55,55,26,Male,West
C6026,5,15,14,8,0.55,55,23,Female,South
C10225,1,7,26,2,0.55,55,27,Female,North
C10560,11,27,31,17,0.55,55,25,Male,South
C7276,13,31,16,20,0.55,55,20,Female,South
C7228,8,21,25,12,0.55,55,28,Male,North
C8710,14,33,17,22,0.55,55,27,Female,West
C1539,8,21,17,12,0.55,55,22,Male,East
C3647,7,19,22,11,0.55,55,18,Male,East
C4277,6,17,19,9,0.55,55,29,Male,West
C7429,8,21,32,12,0.55,55,21,Female,South
C11084,11,27,19,17,0.55,55,18,Female,West
C4573,10,25,21,16,0.55,55,21,Male,South
C7221,7,19,25,11,0.55,55,26,Male,West
C3298,7,19,17,11,0.55,55,30,Male,South
C7872,13,31,23,20,0.55,55,30,Male,West
C2708,6,17,16,9,0.55,55,18,Male,West
C9962,14,33,17,22,0.55,55,29,Male,North
C2074,6,17,20,9,0.55,55,22,Male,West
C3418,5,15,29,8,0.55,55,22,Female,West
C2773,15,35,25,23,0.55,55,26,Female,West
C9763,3,11,37,5,0.55,55,19,Female,South
C2664,15,35,21,23,0.55,55,27,Female,West
C1312,1,7,24,2,0.55,55,20,Female,South
C1918,15,35,37,23,0.55,55,24,Male,South
C1987,8,21,26,12,0.55,55,18,Female,South
C4649,10,25,22,16,0.55,55,25,Male,North
C6220,6,17,15,9,0.55,55,18,Male,South
C6760,9,23,14,14,0.55,55,18,Female,East
C1532,10,25,24,16,0.55,55,21,Female,West
C1995,9,23,27,14,0.55,55,23,Female,North
C5901,8,21,31,12,0.55,55,19,Male,North
C10501,2,9,30,3,0.55,55,29,Female,West
C3808,7,19,20,11,0.55,55,29,Male,West
C1197,2,9,26,3,0.55,55,28,Female,North
C10897,10,25,18,16,0.55,55,24,Female,North
C7344,10,25,25,16,0.55,55,28,Female,South
C9209,9,23,18,14,0.55,55,22,Female,North
C10056,12,29,16,19,0.55,55,19,Female,East
C4476,15,35,20,23,0.55,55,22,Female,West
C9504,8,21,23,12,0.55,55,24,Female,West
C2323,5,15,21,8,0.55,55,22,Female,North
C4384,4,13,18,6,0.55,55,20,Female,West
C7568,10,25,26,16,0.55,55,30,Male,East
C2511,13,31,13,20,0.55,55,23,Male,West
C7451,10,25,29,16,0.55,55,21,Female,West
C7602,15,35,10,23,0.56,56,30,Male,West
C2095,2,9,36,3,0.56,56,28,Male,South
C3465,3,11,24,5,0.56,56,24,Male,West
C10992,3,11,17,5,0.56,56,29,Male,West
C3379,11,27,21,17,0.56,56,21,Male,South
C6955,2,9,25,3,0.56,56,26,Female,South
C9273,9,23,17,14,0.56,56,28,Female,West
C9975,4,13,31,6,0.56,56,25,Female,North
C3261,8,21,23,12,0.56,56,18,Male,West
C5612,4,13,17,6,0.56,56,22,Male,North
C4496,1,7,19,2,0.56,56,25,Male,South
C6882,13,31,28,20,0.56,56,28,Male,West
C1985,11,27,21,17,0.56,56,26,Female,North
C6617,7,19,35,11,0.56,56,19,Male,North
C6285,15,35,15,23,0.56,56,18,Male,South
C2974,2,9,22,3,0.56,56,27,Male,South
C3033,13,31,27,20,0.56,56,27,Male,West
C8030,14,33,26,22,0.56,56,24,Female,West
C9640,11,27,26,17,0.56,56,28,Female,North
C10423,8,21,20,12,0.56,56,28,Male,North
C7721,9,23,18,14,0.56,56,27,Female,West
C9784,2,9,26,3,0.56,56,20,Female,South
C9796,14,33,29,22,0.56,56,21,Male,South
C3301,12,29,23,19,0.56,56,27,Female,East
C8874,11,27,30,17,0.56,56,29,Male,West
C1648,7,19,29,11,0.56,56,19,Male,North
C3067,9,23,21,14,0.56,56,26,Male,South
C1583,2,9,27,3,0.56,56,19,Male,West
C7325,7,19,16,11,0.56,56,25,Female,North
C11088,1,7,15,2,0.56,56,19,Female,West
C4102,2,9,24,3,0.56,56,18,Male,West
C4466,6,17,12,9,0.56,56,24,Male,West
C10321,7,19,20,11,0.56,56,20,Male,North
C6449,8,21,21,12,0.56,56,23,Female,West
C4193,15,35,20,23,0.56,56,28,Female,West
C5167,11,27,34,17,0.56,56,24,Male,South
C10290,3,11,21,5,0.56,56,20,Female,West
C10326,12,29,24,19,0.56,56,28,Female,South
C2297,7,19,11,11,0.56,56,27,Male,West
C3779,8,21,21,12,0.56,56,28,Female,West
C3079,15,35,15,23,0.56,56,24,Male,South
C3139,13,31,14,20,0.56,56,19,Male,South
C6041,13,31,26,20,0.56,56,23,Male,West
C4480,11,27,28,17,0.56,56,18,Female,North
C4341,5,15,21,8,0.56,56,28,Female,West
C1971,5,15,12,8,0.56,56,18,Female,South
C2274,10,25,24,16,0.56,56,20,Male,South
C7769,3,11,20,5,0.56,56,24,Male,North
C1065,13,31,19,20,0.56,56,29,Female,West
C2889,15,35,21,23,0.56,56,25,Male,West
C10059,13,31,38,20,0.56,56,22,Male,South
C1250,8,21,16,12,0.56,56,25,Male,South
C1669,12,29,20,19,0.56,56,19,Male,South
C6242,15,35,34,23,0.56,56,27,Male,North
C7216,7,19,18,11,0.56,56,23,Male,North
C1160,12,29,23,19,0.56,56,23,Male,South
C9426,10,25,25,16,0.56,56,18,Male,North
C10714,4,13,32,6,0.56,56,24,Female,South
C6598,7,19,21,11,0.56,56,28,Male,West
C3308,9,23,28,14,0.56,56,23,Male,East
C4507,3,11,20,5,0.56,56,25,Female,East
C8126,10,25,11,16,0.56,56,23,Female,West
C4331,3,11,22,5,0.56,56,30,Female,West
C7064,10,25,27,16,0.56,56,25,Female,South
C2266,9,23,19,14,0.56,56,29,Female,North
C5835,5,15,22,8,0.56,56,30,Male,West
C10589,9,23,21,14,0.56,56,29,Male,West
C10724,10,25,22,16,0.56,56,29,Female,North
C2933,13,31,19,20,0.56,56,29,Female,North
C3274,13,31,19,20,0.56,56,29,Female,North
C3954,9,23,21,14,0.56,56,26,Female,North
C3252,8,21,30,12,0.56,56,27,Male,West
C1196,1,7,21,2,0.56,56,19,Male,East
C5223,8,21,31,12,0.56,56,21,Male,West
C6953,8,21,26,12,0.56,56,28,Male,West
C2788,14,33,17,22,0.56,56,19,Female,North
C7350,11,27,10,17,0.56,56,23,Female,East
C10763,4,13,20,6,0.56,56,30,Male,West
C6935,10,25,21,16,0.56,56,19,Female,West
C10548,4,13,15,6,0.56,56,23,Female,West
C1079,13,31,22,20,0.56,56,28,Female,South
C2082,8,21,30,12,0.56,56,22,Male,West
C2363,13,31,28,20,0.56,56,21,Female,North
C5508,11,27,23,17,0.56,56,23,Female,East
C7220,10,25,16,16,0.56,56,19,Male,West
C8590,5,15,30,8,0.56,56,23,Female,West
C1286,15,35,28,23,0.56,56,21,Female,South
C5598,3,11,27,5,0.56,56,21,Male,West
C6421,11,27,17,17,0.56,56,28,Female,East
C6738,3,11,28,5,0.56,56,29,Female,West
C8031,12,29,20,19,0.56,56,21,Female,South
C1745,11,27,14,17,0.56,56,30,Female,South
C7478,5,15,31,8,0.56,56,30,Female,North
C1018,6,17,25,9,0.56,56,27,Female,North
C10843,7,19,24,11,0.56,56,21,Female,West
C10203,12,29,25,19,0.56,56,25,Male,East
C1303,6,17,20,9,0.56,56,23,Male,East
C2594,6,17,31,9,0.56,56,19,Female,West
C3059,11,27,38,17,0.56,56,21,Male,West
C4161,3,11,14,5,0.56,56,22,Male,North
C7423,2,9,19,3,0.56,56,25,Male,South
C7547,4,13,12,6,0.56,56,28,Female,North
C8141,8,21,23,12,0.56,56,23,Female,West
C3910,13,31,13,20,0.56,56,27,Female,North
C3238,11,27,33,17,0.56,56,26,Female,West
C4075,9,23,20,14,0.57,57,23,Male,West
C1701,1,7,27,2,0.57,57,27,Male,West
C5626,9,23,33,14,0.57,57,22,Male,North
C1525,4,13,17,6,0.57,57,19,Male,West
C9158,6,17,18,9,0.57,57,19,Male,North
C3077,12,29,23,19,0.57,57,22,Male,North
C1820,2,9,23,3,0.57,57,30,Female,East
C4125,3,11,22,5,0.57,57,24,Male,West
C10988,1,7,40,2,0.57,57,26,Male,North
C6850,2,9,27,3,0.57,57,28,Female,South
C7651,3,11,16,5,0.57,57,27,Female,South
C1746,1,7,24,2,0.57,57,21,Male,North
C4731,12,29,16,19,0.57,57,24,Male,North
C5126,4,13,35,6,0.57,57,19,Male,North
C5100,1,7,34,2,0.57,57,26,Female,West
C10087,7,19,24,11,0.57,57,19,Female,West
C2789,11,27,19,17,0.57,57,21,Female,West
C4517,10,25,22,16,0.57,57,20,Female,North
C1394,8,21,28,13,0.57,57,27,Male,West
C10808,10,25,16,16,0.57,57,20,Male,South
C6792,1,7,15,2,0.57,57,24,Female,West
C8808,4,13,26,6,0.57,57,24,Male,North
C3708,1,7,21,2,0.57,57,24,Male,North
C5955,1,7,20,2,0.57,57,23,Female,West
C7263,9,23,27,14,0.57,57,18,Female,North
C3946,11,27,21,17,0.57,57,28,Female,South
C5049,11,27,27,17,0.57,57,22,Male,South
C2202,7,19,28,11,0.57,57,24,Female,North
C4841,6,17,20,9,0.57,57,19,Female,East
C6913,2,9,33,3,0.57,57,23,Male,East
C7771,7,19,30,11,0.57,57,18,Male,West
C10690,7,19,20,11,0.57,57,18,Female,North
C7861,4,13,30,6,0.57,57,29,Male,South
C7200,3,11,17,5,0.57,57,25,Male,West
C8736,5,15,26,8,0.57,57,30,Female,South
C5782,7,19,22,11,0.57,57,24,Male,North
C10356,10,25,22,16,0.57,57,22,Male,East
C9011,9,23,32,14,0.57,57,22,Male,West
C7742,14,33,15,22,0.57,57,27,Female,North
C8991,2,9,26,3,0.57,57,23,Male,South
C9597,10,25,29,16,0.57,57,27,Female,West
C10060,4,13,29,6,0.57,57,27,Male,North
C1767,8,21,33,13,0.57,57,19,Male,West
C4332,9,23,30,14,0.57,57,29,Male,North
C9567,11,27,21,17,0.57,57,26,Female,South
C10499,10,25,23,16,0.57,57,24,Female,West
C9791,11,27,11,17,0.57,57,21,Female,North
C5636,7,19,22,11,0.57,57,24,Male,South
C5074,12,29,13,19,0.57,57,27,Male,East
C7308,13,31,37,20,0.57,57,29,Male,West
C10140,6,17,12,9,0.57,57,26,Male,South
C2746,2,9,21,3,0.57,57,19,Female,East
C3646,12,29,15,19,0.57,57,30,Female,West
C9702,3,11,20,5,0.57,57,23,Female,North
C7714,9,23,32,14,0.57,57,29,Male,South
C6397,13,31,18,20,0.57,57,23,Female,West
C10645,6,17,26,9,0.57,57,30,Male,North
C4422,15,35,18,24,0.57,57,28,Male,West
C2477,1,7,13,2,0.57,57,29,Female,North
C7482,10,25,27,16,0.57,57,28,Female,North
C1383,2,9,22,3,0.57,57,22,Male,East
C5584,13,31,20,20,0.57,57,27,Female,East
C3800,6,17,18,9,0.57,57,29,Male,East
C9647,15,35,35,24,0.57,57,22,Female,West
C6300,4,13,14,6,0.57,57,20,Female,North
C2018,15,35,22,24,0.57,57,18,Male,West
C5209,10,25,15,16,0.57,57,20,Male,North
C6735,10,25,17,16,0.57,57,20,Female,West
C10910,3,11,27,5,0.57,57,29,Male,West
C3161,11,27,35,17,0.57,57,30,Male,West
C6709,14,33,16,22,0.57,57,25,Female,West
C8741,8,21,15,13,0.57,57,18,Female,South
C5189,5,15,23,8,0.57,57,29,Male,West
C7926,8,21,25,13,0.57,57,19,Female,South
C9628,13,31,18,20,0.57,57,19,Female,West
C2512,4,13,23,6,0.57,57,27,Female,South
C1098,9,23,20,14,0.57,57,29,Female,South
C1237,2,9,20,3,0.57,57,27,Male,West
C6878,9,23,20,14,0.57,57,23,Male,South
C4941,6,17,25,9,0.57,57,21,Male,East
C4122,8,21,17,13,0.57,57,20,Female,East
C1143,2,9,37,3,0.57,57,25,Female,West
C5217,4,13,34,6,0.57,57,22,Female,South
C8714,8,21,30,13,0.57,57,25,Male,East
C8892,13,31,16,20,0.57,57,28,Male,West
C2248,11,27,15,17,0.57,57,21,Male,South
C5021,7,19,39,11,0.57,57,26,Female,West
C10053,14,33,18,22,0.57,57,24,Male,North
C3015,1,7,23,2,0.57,57,28,Male,North
C4434,5,15,23,8,0.57,57,29,Female,West
C4700,7,19,24,11,0.57,57,26,Female,North
C4718,8,21,28,13,0.57,57,19,Female,West
C6025,15,35,35,24,0.57,57,22,Female,North
C10760,10,25,18,16,0.57,57,23,Female,West
C2101,13,31,20,20,0.57,57,22,Male,East
C6951,12,29,14,19,0.57,57,30,Male,West
C9776,8,21,31,13,0.57,57,26,Male,East
C9959,13,31,26,20,0.57,57,29,Female,West
C1347,3,11,24,5,0.57,57,20,Female,West
C3891,9,23,21,14,0.57,57,27,Male,South
C4825,2,9,19,3,0.57,57,18,Female,West
C6698,12,29,28,19,0.57,57,19,Male,North
C9918,3,11,16,5,0.57,57,24,Male,North
C3160,7,19,20,11,0.57,57,29,Male,South
C7427,12,29,26,19,0.57,57,23,Female,South
C10921,11,27,20,17,0.57,57,26,Male,South
C4968,15,35,23,24,0.57,57,24,Male,East
C5904,9,23,37,14,0.57,57,20,Male,West
C6275,8,21,29,13,0.57,57,24,Male,South
C8428,9,23,21,14,0.57,57,21,Female,North
C1538,9,23,27,14,0.57,57,22,Female,South
C6964,14,33,33,22,0.57,57,26,Male,West
C5426,9,23,25,14,0.57,57,26,Female,East
C7625,12,29,23,19,0.57,57,19,Female,East
C9966,4,13,22,6,0.58,58,25,Male,West
